# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sat May 24 15:50:14 CST 2025 [seed=1748073007096]
# -window -working -options
state	country.coefficients1	country.coefficients2	country.coefficients3	country.coefficients4	country.coefficients5	country.coefficients6	country.coefficients7	country.coefficients8	country.coefficients9	country.coefficients10	country.coefficients11	country.coefficients12	country.coefficients13	country.coefficients14	country.coefficients15	country.coefIndicators1	country.coefIndicators2	country.coefIndicators3	country.coefIndicators4	country.coefIndicators5	country.coefIndicators6	country.coefIndicators7	country.coefIndicators8	country.coefIndicators9	country.coefIndicators10	country.coefIndicators11	country.coefIndicators12	country.coefIndicators13	country.coefIndicators14	country.coefIndicators15	country.coefficientsTimesIndicators1	country.coefficientsTimesIndicators2	country.coefficientsTimesIndicators3	country.coefficientsTimesIndicators4	country.coefficientsTimesIndicators5	country.coefficientsTimesIndicators6	country.coefficientsTimesIndicators7	country.coefficientsTimesIndicators8	country.coefficientsTimesIndicators9	country.coefficientsTimesIndicators10	country.coefficientsTimesIndicators11	country.coefficientsTimesIndicators12	country.coefficientsTimesIndicators13	country.coefficientsTimesIndicators14	country.coefficientsTimesIndicators15
5700000	-0.3011991042418738	-0.8472930776222267	1.7881094613563966	0.7092533064716059	-1.0379964079361264	-1.5517519595835276	-2.1110810611294877	-1.2026199341309847	-1.9209772047963392	1.286626400771998	-0.6878501472848262	1.0523874656871939	1.4597510903221742	1.2225337462256594	0.5549587416957033	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.0	-0.0	0.0	0.0	-1.0379964079361264	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	1.2225337462256594	0.5549587416957033
5720000	-2.546947018700092	0.7089134825404612	-3.1998543879896397	-2.3503401097957277	-0.977362340952094	1.9735103098060027	-0.21133298574753634	-1.453012728078312	-2.4408672482948948	-2.514453626241274	0.9230477484043152	-2.682774429134259	-0.15042755250563605	1.1849478316829005	0.45915728925686683	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.0	0.0	-0.0	-0.0	-0.977362340952094	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	1.1849478316829005	0.45915728925686683
5740000	3.391809909152697	0.46492566343537745	-2.2010128240370412	1.1393609524036374	-0.9007446448582583	4.044021500954829	-0.2685958362705404	-3.95280293848821	-3.763139197582208	2.2873875942574573	4.464136394686613	-1.5639731144115427	-0.9189999064359019	0.9735608653808809	0.6002315500799936	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	-0.0	0.0	-0.9007446448582583	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.9735608653808809	0.6002315500799936
5760000	-3.3166370960820846	-0.6515069770140252	2.985185146775571	-0.48033763791140316	-1.0042808455504577	-1.6758246477640117	-2.3991408173888664	0.9218012265286605	1.0078219001193356	0.06389251447980208	0.38290280141012223	-0.7279886141345406	-1.9773718204308672	1.0758183411841056	0.49109391361251165	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.0	-0.0	0.0	-0.0	-1.0042808455504577	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	1.0758183411841056	0.49109391361251165
5780000	0.6598639683545895	2.423316730626663	0.5492419506504405	-0.7439836017407824	-0.8895758827006591	1.7397172419985116	0.16602353511786752	0.904959521414601	1.820995601746208	-1.6394695621087654	-0.45649800317157174	3.5172061329938105	-0.17145778618278887	1.0153302087375493	0.44429228219489364	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	-0.0	-0.8895758827006591	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	1.0153302087375493	0.44429228219489364
5800000	-0.6257111925811984	0.16938704049004122	1.212180098544089	2.065099047837145	-1.078485806284117	0.5099119774280285	-0.4639315649339702	-2.952759690692165	1.2282834369589997	-2.393841302594772	-2.6799657662453606	-3.042493133045344	-0.0099131908296477	1.4669152663836333	0.6635128008798472	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.0	0.0	0.0	0.0	-1.078485806284117	0.0	-0.4639315649339702	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	1.4669152663836333	0.6635128008798472
5820000	0.6756194947471451	1.1988740401549578	5.648367216249428	-0.9023880529433427	-0.9600888507422004	-0.18592423416164894	-1.7917851296310536	2.581947861706407	1.9589610671526745	-0.015534086865999403	4.758255795831614	2.4958861358076265	-3.8346668422631	1.3102682960619403	0.5318730501523253	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	-0.0	-0.9600888507422004	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	1.3102682960619403	0.5318730501523253
5840000	-0.05667595129111669	0.1723926543800158	-1.4943203762534565	0.37054786754462976	-1.1274277438833573	1.1968884412931193	-0.41276731434446257	-1.7287597357438913	-3.505042598215789	0.1970999565234107	-1.8478071950730754	-3.7467554117543997	2.364924413748506	1.2939901537580318	0.5165360686542616	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.0	0.0	-0.0	0.0	-1.1274277438833573	0.0	-0.41276731434446257	-0.0	-0.0	0.0	-0.0	-0.0	0.0	1.2939901537580318	0.5165360686542616
5860000	1.5506859078624977	-2.4078853089110743	2.698837078238655	1.1942507067505497	-1.1182921635719245	-5.776885831140383	-0.3287395735253831	1.4886563620201947	-2.9654796185043057	0.8411289452706167	-2.3266350253014325	-2.264818238569963	1.7824163776558468	1.47408924738494	0.7787278207133551	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	-0.0	0.0	0.0	-1.1182921635719245	-0.0	-0.3287395735253831	0.0	-0.0	0.0	-0.0	-0.0	0.0	1.47408924738494	0.7787278207133551
5880000	0.40328736825814954	1.4281384416237166	0.9995236819039729	-1.2447648603780943	-1.1666245289011947	0.14896875554011896	0.6817425497477404	0.11734260076721109	1.2763079342517614	-2.215714571644284	-0.13137301956484065	-2.6971961226761816	-2.349638276640648	1.3307867205671644	0.8003838563472785	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	-0.0	-1.1666245289011947	0.0	0.0	0.11734260076721109	0.0	-0.0	-0.0	-0.0	-0.0	1.3307867205671644	0.8003838563472785
5900000	-2.3702525601728888	-1.5114680562318041	2.0695674834997897	-1.481656647052171	-0.9124241760016222	1.3870126659453488	-1.2553658947659312	1.1488898699396488	-1.2277016117550374	0.8123344331390162	-0.10062423468914965	-2.984987468995483	-1.882593790997973	1.1634108019422493	0.622444709000427	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.0	-0.0	0.0	-0.0	-0.9124241760016222	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	1.1634108019422493	0.622444709000427
5920000	-1.3617873850105149	1.0446104889248564	1.1958689425063942	-3.3315407242833195	-1.0446007038161045	-0.4604940945384526	1.485101760253091	-1.588002441453534	-2.0989539669237733	2.1114035645924325	-2.6648060304101273	-0.4642841604045712	1.092485295920482	1.466102465450485	0.7472416652675452	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.0	0.0	0.0	-0.0	-1.0446007038161045	-0.4604940945384526	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	1.466102465450485	0.7472416652675452
5940000	1.6798897831099595	1.7008673662189642	-1.6704730098657161	-1.2239907743941276	-0.9877094956592144	-1.1526877388577335	1.4728690552488255	0.3880729647304885	1.8659338364195426	-0.8395717395139861	-0.005118261534911025	0.28387475032179504	-0.4699424317333316	1.1754259965235123	0.6634499678933803	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	-0.0	-0.0	-0.9877094956592144	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	1.1754259965235123	0.6634499678933803
5960000	-1.9731830949037237	-1.6958366603869488	-3.2388582185970876	-0.0980964445677241	-1.0612671043385367	-0.08975253322092117	0.9341410039532007	-0.4082269577387932	0.6923296825132249	1.3225600056729976	0.6344265021664502	-1.4305115294587385	-1.7407177113743992	1.323016589008064	0.8448773911949191	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.0	-0.0	-0.0	-0.0	-1.0612671043385367	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	1.323016589008064	0.8448773911949191
5980000	3.321591690869883	1.6122752923284922	-1.909239824346652	2.2175454434538158	-1.0983813177973094	1.9595820124158851	-0.40939599434571894	0.13301143331375173	-0.6813112572322721	-1.287518156032055	-1.6033274513509022	-0.9454510826478895	3.536213478279148	1.2002530143095052	0.6515276385367967	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	-0.0	0.0	-1.0983813177973094	0.0	-0.40939599434571894	0.0	-0.0	-0.0	-0.0	-0.0	0.0	1.2002530143095052	0.6515276385367967
6000000	-0.5387818369057086	-2.354504099613446	1.3630676460916065	-0.03875173853655338	-1.228816728878754	-3.8952198320143774	-0.3473601404721207	1.1734123924491016	1.8115244333062048	-2.6140282148146903	0.5879567753261362	1.888517818213176	-1.0475390550488224	1.5204147271356525	0.8458684943520036	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.0	-0.0	0.0	-0.0	-1.228816728878754	-0.0	-0.3473601404721207	0.0	0.0	-0.0	0.0	0.0	-0.0	1.5204147271356525	0.8458684943520036
6020000	1.2836315669691492	-0.23115226570297465	-0.7513588575094708	0.6489627425370584	-1.0554836010756954	0.2579174572351506	1.04058110955538	-0.5986538146776401	4.426247907795778	1.4896636380236161	1.5290199204699768	-2.8597093614211793	-0.3434338441876879	1.2022798512819974	0.8192957368760272	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	-0.0	-0.0	0.0	-1.0554836010756954	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	1.2022798512819974	0.8192957368760272
6040000	-0.8763453510150512	2.1382745896893924	-1.132783893331925	-1.6534665919176739	-0.9678876363516541	0.9967606056649216	2.6515389265558507	1.1378887899314332	2.8981596227234796	2.526749139626042	-0.5304185053137691	2.307893809050516	2.640261339624345	1.4337350065590833	0.7059131001772306	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.0	0.0	-0.0	-0.0	-0.9678876363516541	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	1.4337350065590833	0.7059131001772306
6060000	-1.4864984115778805	0.49752495494679855	1.6265445253708946	2.8330044909817094	-1.0006599329666388	-0.13822755842855003	1.6461327795020637	0.2875358356719272	1.7524915795574487	-2.773256283531437	-1.4864506082572038	-3.35743233179186	-1.8989660629387368	1.2638375309784282	0.689236909979834	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.0	0.0	0.0	0.0	-1.0006599329666388	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	1.2638375309784282	0.689236909979834
6080000	0.6483301818692166	1.4784292412956836	-0.7197849859645645	-1.2594849650757722	-0.930676044017388	1.0030174379657049	2.5464334679780762	1.392805933050179	1.399476868605325	0.6191900628800485	-0.8770016130389112	-4.365581760862902	-1.6383588992032019	1.5778563339340648	0.5535574332671834	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	-0.0	-0.0	-0.930676044017388	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	1.5778563339340648	0.5535574332671834
6100000	1.2355492980438187	-1.50255801378481	-3.1027774088793536	-1.870390069088764	-0.9641102655096364	2.913003859888714	1.889895499059521	-2.5971311845637004	-0.448548065051267	0.5158227082997717	-2.7040698129476666	-0.6924737600324751	0.9245749225327581	1.1803961870913988	0.49459889894151277	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	-0.0	-0.0	-0.0	-0.9641102655096364	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	1.1803961870913988	0.49459889894151277
6120000	-2.5659455208577966	1.7118604301917943	1.0287274050867001	1.2127461653572202	-1.0524055592724493	0.2959785872436471	-2.2894436375352085	0.5033262142858996	0.3904204504337768	0.3248830081175093	3.863108807723851	-1.2494121730165473	0.7761115730180554	1.3063889636509785	0.5274181103253001	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.0	0.0	0.0	0.0	-1.0524055592724493	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	1.3063889636509785	0.5274181103253001
6140000	-2.426353411862348	2.319309474821812	-1.778826378352389	2.1916854223578524	-0.9673719617813897	1.5138624285434734	-0.4170734238717484	0.9594758943218546	-0.8242685451842496	-3.511831639702371	-0.10492092860228254	0.5564955818272016	2.304020916528208	1.2249802366618332	0.6151446925857462	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.0	0.0	-0.0	0.0	-0.9673719617813897	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	1.2249802366618332	0.6151446925857462
6160000	1.2439426700284189	0.4936873044671158	-0.9261258773036044	-1.453458540374607	-0.9339751925156364	1.3671420534205085	1.3135375264239966	2.217732449104459	-1.48829313935154	-0.2549817155832388	3.2826942386745563	0.11215618890997758	-3.409067132286029	1.2422365364806407	0.48060731441930665	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	-0.0	-0.0	-0.9339751925156364	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	1.2422365364806407	0.48060731441930665
6180000	1.782540587390815	-4.600361051402551	3.4294186472581414	-0.9031631632372663	-0.8817508380347974	0.5799194204378046	-0.6941019455821561	1.6589306615679786	0.007324021894712852	2.7294229256890645	-0.11711708531912152	-1.152822633061228	-1.4287456002805816	1.0650682131827531	0.5133697670366784	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	-0.0	0.0	-0.0	-0.8817508380347974	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	1.0650682131827531	0.5133697670366784
6200000	1.675144314004493	2.1897168875571795	0.31904109414899834	-1.7465023904360562	-0.9358747027734732	-0.783630992376614	1.611614499546376	1.3862090281336652	2.9714970620675576	1.3452075511196444	-1.0893507289282123	1.3213507489986118	-1.4923737056101862	0.922959687799781	0.6965925229133644	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	-0.0	-0.9358747027734732	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.922959687799781	0.6965925229133644
6220000	-1.478038287627527	-0.9671563167728202	2.292097370479849	-0.9316501347020416	-0.9386116535338646	-1.5975723565141637	0.266593199767992	0.306410284098427	-2.127518930953829	2.202316871331201	1.0493424032501235	2.0043602431676195	0.8090372448518741	1.0888025946447062	0.7232671797854088	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.0	-0.0	0.0	-0.0	-0.9386116535338646	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	1.0888025946447062	0.7232671797854088
6240000	-1.1460994870366679	3.577314944713602	0.22056993745275766	-0.8569525358275629	-1.0710170972649353	-1.0369451266491736	-0.20926862791762263	3.297863011448869	-0.12121357481011862	-0.45791175223512537	-2.932207117638347	1.0398098630802766	-1.2712420819360601	1.2011774517780072	0.7260684263846335	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.0	0.0	0.0	-0.0	-1.0710170972649353	-0.0	-0.20926862791762263	0.0	-0.0	-0.0	-0.0	0.0	-0.0	1.2011774517780072	0.7260684263846335
6260000	2.285772546225309	3.972537467618616	3.295909459405357	-2.4825483029016335	-0.9948054085513995	-2.687218017020728	-0.5422164115707069	0.7470250996686434	0.41130444278885925	2.603241023611273	0.4431826551730593	3.935398751529476	-2.639739726238125	1.14377388450045	0.5477026434554289	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	-0.0	-0.9948054085513995	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	1.14377388450045	0.5477026434554289
6280000	-0.9250160167704539	1.3787778201611276	2.1015436355553367	-0.33831476256179427	-1.201283563334095	-0.5570553194560216	-0.38372983712610126	0.7860211444940622	-0.17071893172033112	4.453576145037645	-0.1362733981532604	-0.2844219258757696	0.6502577952882294	1.1278050688089134	0.7282907657835298	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.0	0.0	0.0	-0.0	-1.201283563334095	-0.0	-0.38372983712610126	0.0	-0.0	0.0	-0.0	-0.0	0.0	1.1278050688089134	0.7282907657835298
6300000	-1.1008027539148533	0.13831698789005065	-1.647150676190002	2.464603014718699	-0.9830684775670383	-0.18807402543578522	2.2258445248936893	0.25296855609481217	-0.6718793107010068	1.8942301303547304	0.7301544087537912	0.4307580805626267	-0.9619058914995913	1.2505922906631857	0.6372109870355354	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.0	0.0	-0.0	0.0	-0.9830684775670383	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	1.2505922906631857	0.6372109870355354
6320000	-1.7287563893419984	-2.7708952098457695	-0.5442188973420429	0.695882957810636	-0.9688329273874909	1.3991941455903136	0.1274162214352991	-1.8720826571522713	-0.6231569560081773	1.0232568936047628	-0.1641530642124929	1.8288440454705481	1.3388982757296575	1.0478000371976095	0.6201284581288288	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.0	-0.0	-0.0	0.0	-0.9688329273874909	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	1.0478000371976095	0.6201284581288288
6340000	2.0360619512718303	-5.250798699609946	1.419617556647547	0.27582235808379285	-0.9797508376223814	-1.1313181020297927	-3.155389909310501	-2.3648986392059466	-4.42310348734244	-1.0568450379662198	0.21230820314527055	2.6030678371926768	1.1902722936499264	1.4682744845556566	0.6758785336970976	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	-0.0	0.0	0.0	-0.9797508376223814	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	1.4682744845556566	0.6758785336970976
6360000	2.3032423366693138	0.7531236019260446	1.112430806732346	2.966025261398463	-0.948716607342463	0.3810922389020634	1.6177039322365785	-3.85136758120186	-0.602177360698624	-0.1693785536001713	1.914678216147932	-2.66127031524173	-1.7223027719261519	1.153876938390601	0.4933972762876482	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	-0.948716607342463	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	1.153876938390601	0.4933972762876482
6380000	0.03100544206189107	0.40639864298285777	0.8601449112867248	1.3644843359722485	-1.0400437417793078	-0.9483410686268203	2.4470481172264353	-1.9176236698311333	1.3162406063251955	-2.3615492756018077	1.4496011826005042	-1.5485304674065918	3.1476597445879078	1.132947794451276	0.7691750361250602	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	-1.0400437417793078	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	1.132947794451276	0.7691750361250602
6400000	0.6997478986628607	1.218684767282578	1.0958700359292028	-4.391959941716122	-0.9878153095157536	2.636708164706231	1.9515742810105325	1.4599884797111558	0.052829509182539675	1.5478049913302927	-2.6247204877592587	-2.071305809863036	-0.9021415442654799	1.4270834796695078	0.7750527522359711	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	-0.0	-0.9878153095157536	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	1.4270834796695078	0.7750527522359711
6420000	-3.0768111770829947	0.36489141734075686	-2.9522839892456862	-1.274563833732457	-1.059374734553622	-1.734810955368586	2.5947404646294983	0.8010574777449628	1.0343029385926854	-2.2517830259660983	-1.838908334989808	3.583621754718438	3.0820071414039067	1.1935918684158475	0.6611735836954231	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.0	0.0	-0.0	-0.0	-1.059374734553622	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	1.1935918684158475	0.6611735836954231
6440000	-1.787904675059105	0.6867553138823228	-2.753928388441768	-0.7708017988140402	-1.019735790442954	0.23531092321588618	1.4913300555056346	-0.831411466135386	1.4495346992627889	-3.415651481865169	4.773947201673292	1.76827763647831	-1.0687960135089005	1.3729633354670518	0.5511575732095932	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.0	0.0	-0.0	-0.0	-1.019735790442954	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	1.3729633354670518	0.5511575732095932
6460000	0.3312346502220229	0.9518985637706788	1.0695208833496717	-1.9893936887126416	-0.9515885751223806	-1.7187994254308152	-1.3296567010665006	-1.0538155821995459	1.2455234398745305	1.5857050214820179	1.1529549826947527	-1.050286545929881	-1.2408900601976376	1.5294876010875575	0.7107410971716687	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	-0.0	-0.9515885751223806	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	1.5294876010875575	0.7107410971716687
6480000	1.6797537274021224	1.1340569150023292	-2.511622370874965	-1.7721521299132745	-0.963986610035147	-1.5510629367987203	1.4265076656245825	-0.7024463861498177	-1.061696465215911	2.04171027745359	-1.59638413106439	-0.045928018120921274	1.5233077453173836	1.1866066059818228	0.40459611163114073	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	-0.0	-0.0	-0.963986610035147	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	1.1866066059818228	0.40459611163114073
6500000	-1.9609357182501914	-1.5921025190836289	0.655487128231715	2.0455116134223714	-1.0606461597317507	0.10271368908186243	1.226326505940137	-1.8497193729312016	-2.020156228959556	-2.990259819045387	2.5688528815546277	0.48865338160265054	-1.0447472141993568	1.1299026007862267	0.5342348711887148	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.0	-0.0	0.0	0.0	-1.0606461597317507	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	1.1299026007862267	0.5342348711887148
6520000	0.11346953948958152	-1.7641479000199112	1.4924118997391662	1.8081197842159418	-0.9139599380359297	0.7049763059659182	-2.258116123134975	-2.394272174618503	-0.9126492647121403	-1.390677722900509	-0.5090056765983562	2.9604609480774813	-1.5115775308314188	1.147076756967841	0.6596037290923525	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	-0.0	0.0	0.0	-0.9139599380359297	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	1.147076756967841	0.6596037290923525
6540000	1.9237325794800877	-1.3119587555885748	-2.288342275019234	-2.159066373859626	-1.242591463945321	1.3667167297677036	-0.5254473667079612	0.501482560340201	-3.047355736379857	2.594034682654218	-3.6251781834592514	-4.17823569135326	0.6081360762088956	1.1897081572887407	1.0110318712912083	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	-0.0	-0.0	-0.0	-1.242591463945321	0.0	-0.5254473667079612	0.0	-0.0	0.0	-0.0	-0.0	0.0	1.1897081572887407	1.0110318712912083
6560000	2.784935682693546	-1.361058856234778	0.5172383552003249	-1.1471818933793971	-1.0651242400696714	-1.2681064922445715	0.8890752957689084	-0.23153712700903825	1.1254831320703274	-4.381574453581111	-0.6589356931132775	-1.755491877621668	-0.49501985009097693	1.4270863295679064	0.5496947232837787	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	-0.0	0.0	-0.0	-1.0651242400696714	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	1.4270863295679064	0.5496947232837787
6580000	-0.42777557790012377	1.4735292233208723	1.7364068654009996	-3.8627953019789154	-1.2136544922563146	2.253862025946893	-0.3284355415397019	1.9042074947157357	2.2254029041538406	0.16341498772368382	0.9258808392170607	1.9563342942582242	-1.85739549711795	1.1430638546729277	0.9160568669280614	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.0	0.0	0.0	-0.0	-1.2136544922563146	0.0	-0.3284355415397019	0.0	0.0	0.0	0.0	0.0	-0.0	1.1430638546729277	0.9160568669280614
6600000	-4.029595322617466	-1.683486785922504	2.548776025305916	-0.7765408922420137	-1.1479029689838922	0.868867461955839	1.9938283154169387	3.055970275061273	-2.531403153011204	-0.9995361542484602	-1.7405158010351143	2.5330643029247515	0.3623142632338488	1.368286661011732	0.8136126852102031	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.0	-0.0	0.0	-0.0	-1.1479029689838922	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	1.368286661011732	0.8136126852102031
6620000	-4.782931420984058	3.252356450634712	-2.6615185347814605	-0.3947338615202271	-1.0881308059917003	1.7353327440948443	-1.5480808006724605	-2.975812622046002	-0.3884051492093937	0.5908238395493127	2.858627663345821	-1.0651463667882952	0.431062795661573	1.288311457220951	0.47510666388279393	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.0	0.0	-0.0	-0.0	-1.0881308059917003	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	1.288311457220951	0.47510666388279393
