# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu May 29 09:34:30 CST 2025 [seed=1748482469345]
# H7glm.xml
state	country.coefficients1	country.coefficients2	country.coefficients3	country.coefficients4	country.coefficients5	country.coefficients6	country.coefficients7	country.coefficients8	country.coefficients9	country.coefficients10	country.coefficients11	country.coefficients12	country.coefficients13	country.coefIndicators1	country.coefIndicators2	country.coefIndicators3	country.coefIndicators4	country.coefIndicators5	country.coefIndicators6	country.coefIndicators7	country.coefIndicators8	country.coefIndicators9	country.coefIndicators10	country.coefIndicators11	country.coefIndicators12	country.coefIndicators13	country.coefficientsTimesIndicators1	country.coefficientsTimesIndicators2	country.coefficientsTimesIndicators3	country.coefficientsTimesIndicators4	country.coefficientsTimesIndicators5	country.coefficientsTimesIndicators6	country.coefficientsTimesIndicators7	country.coefficientsTimesIndicators8	country.coefficientsTimesIndicators9	country.coefficientsTimesIndicators10	country.coefficientsTimesIndicators11	country.coefficientsTimesIndicators12	country.coefficientsTimesIndicators13
6200000	1.152748972986624	-3.68590054666041	0.42322368660696075	3.3245788032016925	-0.9940489780676737	-1.3124290614393954	-4.6230998707215765	2.6918926767808853	0.25881480701457804	1.673954979439	1.229378573323799	-0.7479801798895984	-1.932251030641206	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-0.0	0.42322368660696075	0.0	-0.9940489780676737	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.7479801798895984	-0.0
6220000	-0.8154676648800285	-2.8668283150021288	0.3076860961431392	-2.3023334414851706	-0.8659386126289952	1.4101278428013415	2.1198801295240477	3.2704377735274517	2.005642276402428	-0.08580290629290531	-0.3967887143476569	-0.793264757051139	5.039438453402174	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0	-0.0	0.3076860961431392	-0.0	-0.8659386126289952	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.793264757051139	0.0
6240000	-1.0031687008984262	0.7150353534670285	0.6585213133321113	0.965971302586789	-0.9704020476790859	3.771503720192602	-3.632644950322937	1.4629264570901452	-0.3906082336830567	1.911601369186508	-1.0348044567096493	-0.640819668854162	-2.7947283916929	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0	0.0	0.6585213133321113	0.0	-0.9704020476790859	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.640819668854162	-0.0
6260000	-0.24614876633075067	1.704743605080893	0.38812213592595446	-3.8331566847422365	-0.9327418298046715	-0.43902945193556103	2.2056130088979566	0.7119688756195044	-1.8622441024575551	0.6524665076870142	2.31691201600061	-0.9364524503806293	2.131439010491871	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	-0.0	0.0	0.38812213592595446	-0.0	-0.9327418298046715	-0.0	0.0	0.7119688756195044	-0.0	0.0	0.0	-0.9364524503806293	0.0
6280000	1.1432770950553064	-2.016849447640774	0.5226129217664892	1.0880752134404843	-0.9680169017239947	-0.5876884041980418	1.9278974061030023	0.6845508792176698	0.42182622974609224	-2.466824954192795	-2.0783002239560284	-0.5332708874482185	1.7176376320656257	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	-0.0	0.0	0.0	-0.9680169017239947	-0.0	0.0	0.6845508792176698	0.0	-0.0	-0.0	-0.5332708874482185	0.0
6300000	-2.413582031165888	0.7229516470373374	-1.596716132534909	-1.4823890653618368	-0.8356591601980083	-2.964939580721788	5.505284315341227	1.3237971714030838	-0.7742709975526653	-0.9248894009649602	2.1392156043108312	-0.4618121453152373	-0.34466085975815264	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0	0.0	-0.0	-0.0	-0.8356591601980083	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.4618121453152373	-0.0
6320000	-2.7750713880342417	-1.9232203208004668	0.4243313967296504	-1.9016617558174915	-0.8181064853987957	0.23822783128103575	1.0882558711529984	0.35860348359587435	-2.7261581196089235	-1.5606688210929005	-1.3334227904393547	-0.7577668677723924	3.257619784059261	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	-0.0	-0.0	0.4243313967296504	-0.0	-0.8181064853987957	0.0	0.0	0.35860348359587435	-0.0	-0.0	-0.0	-0.7577668677723924	0.0
6340000	0.2747564614314887	-0.36010684429798906	0.4391553774140233	-0.0360162613152277	-0.8486323593227377	-1.262978901718261	-2.194611805144796	-1.3630137535239264	4.069867118069861	-0.8895523587195124	1.4927714689735527	-0.6365613536657435	2.0006956771770827	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.2747564614314887	-0.0	0.0	-0.0	-0.8486323593227377	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.6365613536657435	0.0
6360000	-4.324662024469485	-4.654677675744592	-0.16942668146533063	-0.7517817261735709	-0.8662961957817145	0.5639590210783458	-1.6689065043222235	-1.1805596137288077	-2.15219837945903	1.3587998440936713	1.0447602691927873	-0.47846456829771405	-1.294777730861225	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.8662961957817145	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.47846456829771405	-0.0
6380000	1.6972882465094228	1.6607359378250321	4.144081084872054	0.5716130786733873	-0.9987377064416993	0.3149753562543117	0.21708683062318296	0.7119392283945132	-2.674054844152035	-3.2382848057463893	-1.5447628082892477	-0.34977255447483374	3.622397491695078	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	-0.9987377064416993	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.34977255447483374	0.0
6400000	-1.1524402653343138	-4.740791083606868	0.3230005569667419	-1.816924195752795	-0.8351419749601747	0.47566937389480557	1.212096609625262	-0.44500171600341165	-1.246034534370638	-3.194532316315665	0.8561502975777309	-0.7474073492121769	1.0261489262882644	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0	-0.0	0.3230005569667419	-0.0	-0.8351419749601747	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.7474073492121769	0.0
6420000	-1.5781553781813824	-1.8994284818832332	0.6150464286676879	-1.31388901865638	-0.972530904836802	3.3656215152888156	-0.7617568398778404	-2.0607488708092645	-1.5397738414657645	-1.0790789403537755	1.3942721652180745	-0.7915043274918953	-0.4328976439081457	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0	-0.0	0.6150464286676879	-0.0	-0.972530904836802	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.7915043274918953	-0.0
6440000	-0.12551487395012986	-0.16466521604157203	0.5803873656938466	-1.2007975187553344	-0.9233076762576083	-1.1521686440044523	-2.7984142651003436	-1.7235303278486	-0.801811673112588	-0.02639222556338978	-3.363102524025617	-0.9410527698785145	-2.663224135417126	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0	-0.0	0.5803873656938466	-0.0	-0.9233076762576083	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.9410527698785145	-0.0
6460000	-0.4209272381517282	2.8902789862374956	0.8398385045988722	3.4133378469643745	-1.0125081316763014	0.3030409600009262	0.06691117088117053	0.36636583089541774	0.2679184011470826	2.833521865408107	-0.3315833394577525	-1.1618945928172575	7.11034444589904	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	-0.0	0.0	0.8398385045988722	0.0	-1.0125081316763014	0.0	0.0	0.36636583089541774	0.0	0.0	-0.0	-1.1618945928172575	0.0
6480000	1.9505454909200393	-2.896485361982656	0.550268051587248	0.2362861465976261	-0.8475830104846943	0.19635382512344524	0.3586592037910835	0.4826620781905473	0.16341544503707836	-0.5941405852310968	-0.2065512897712992	-0.7644938428806204	2.9062840347509376	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	-0.0	0.550268051587248	0.2362861465976261	-0.8475830104846943	0.0	0.0	0.4826620781905473	0.0	-0.0	-0.0	-0.7644938428806204	0.0
6500000	-0.04706983854976308	0.4101599130352315	0.4920610456453002	-0.5471346553421659	-0.8716846341620328	-2.522919547791762	1.2067545028392739	1.5841387613239915	2.680778478882021	2.010302157542001	-3.7494155525650092	-0.7160815046361638	1.6353370477585518	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0	0.0	0.4920610456453002	-0.0	-0.8716846341620328	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.7160815046361638	0.0
6520000	-2.3438453907381245	1.5514971521951832	0.31125492883504696	2.6770263635174336	-0.9477458302251676	-1.444849729745391	-4.278334349828116	1.9501044187403547	1.614878027278688	-3.5603334685503505	-1.136010663474574	-0.6861923828853053	0.8989453517916189	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0	0.0	0.31125492883504696	0.0	-0.9477458302251676	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.6861923828853053	0.0
6540000	-1.1569593346163862	2.6774925980344255	0.5527979208149006	1.2316279581449063	-0.93261350481254	-2.7558041807573965	2.237562530990327	0.7094229716030533	2.476201368661303	-1.8026129447745842	3.9317524264882158	-0.9827938190069869	3.0369361084095106	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0	0.0	0.5527979208149006	0.0	-0.93261350481254	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.9827938190069869	0.0
6560000	-2.2384151684010463	0.4601139707468597	0.6546357846703651	0.3232462588679655	-0.9495485778300391	0.329983054802805	-2.6618620561719664	0.14594503295567485	3.4676034199634937	-0.2794801175608178	-1.9556816361229563	-0.9254928390244829	-1.3219241752880317	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0	0.0	0.6546357846703651	0.0	-0.9495485778300391	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.9254928390244829	-0.0
6580000	-2.4066390604427492	-2.6603128426344456	0.8275435829044256	0.2791477240660756	-0.9201221359429284	0.6588454423825123	-3.1914107596349566	-0.4945808812350676	1.9575697943206027	1.444418980458207	0.4471578134472539	-0.9751195506161875	-4.414708926989886	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0	-0.0	0.8275435829044256	0.0	-0.9201221359429284	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.9751195506161875	-0.0
6600000	-2.881159522465318	1.057909569305592	0.6305130199865985	1.4129214641025385	-0.887485946327739	0.7054297413106627	-0.2673870550282794	-0.7742455393410314	-0.7554371576948373	-0.1501890516565486	-2.12454766332182	-0.9873752821454193	0.032416847678694474	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0	0.0	0.6305130199865985	0.0	-0.887485946327739	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.9873752821454193	0.0
6620000	0.371920758389247	0.9219558698133566	0.8502699492478062	4.010860937475154	-0.9262412162261822	1.3629447318963765	0.9819091945394197	-2.1137015946258533	-2.602893935018193	2.5253450733941762	-1.875900639650576	-0.7232203928945591	-0.8113588766766158	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.371920758389247	0.0	0.0	0.0	-0.9262412162261822	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.7232203928945591	-0.0
6640000	0.34217745895696616	-0.16974151228200707	-0.5599426346628795	-2.606849659476156	-1.002447854433324	-2.8405872734099606	-1.1561754214992386	-0.7616763312762137	1.7039359800368363	2.911126178691135	-0.38057734221827333	-0.5736666059494765	-0.10874796409585955	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.34217745895696616	-0.0	-0.0	-0.0	-1.002447854433324	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.5736666059494765	-0.0
6660000	-1.2933966442024019	-0.2530701855077173	-2.414743826947698	-1.8219192077961226	-0.7807016291177299	0.8096166628642989	1.4238200160298955	2.039193317513036	-0.39616372402418215	-0.7565721822813944	-1.4049246151905843	0.9743632599192323	0.4288816888469758	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.7807016291177299	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
6680000	0.7762729510132955	0.5668281791749346	-1.0066208722815546	-0.048653641870055706	-0.9231929594078289	-3.209696823273384	-1.1546842701921374	-1.1928416695706718	0.1777678770764404	1.1883469003213556	-0.319619737207538	-0.38617379428123727	1.1951498516287768	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-0.0	-0.0	-0.9231929594078289	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.38617379428123727	0.0
6700000	1.3589835833363981	2.7686315238208397	1.0471926533550402	0.4717095503910419	-0.9034388379604822	-2.733429413346106	1.9982619480325652	-1.6723276322712326	-1.9270191763324491	-1.734604267899196	0.4502160045911625	-0.444689388590794	3.427471699423477	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	-0.9034388379604822	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.444689388590794	0.0
6720000	1.8471042971072267	1.9938883720658052	0.4930222137219598	-0.5569413947614397	-1.019045999582554	0.6898728059934672	4.6860257458176635	0.8377800432212671	-2.454041419560858	1.5749214225721322	-4.299211668642405	-0.6136269593012542	3.0219552777188317	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.4930222137219598	-0.0	-1.019045999582554	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.6136269593012542	0.0
6740000	-1.1476136460421524	-0.39281325128737815	0.5329665452088668	-0.7991479075957217	-0.8771686604633145	-4.33496213588087	0.03382179106410855	-2.438198458868175	-0.8167368990229896	2.0458908777080205	-2.537575887237769	-0.8465445032482817	-3.016432237849628	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0	-0.0	0.5329665452088668	-0.0	-0.8771686604633145	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.8465445032482817	-0.0
6760000	3.871944288227568	-4.006930929931672	0.5317645993783398	1.7842884463049156	-0.9782680585375104	3.0196840493185926	-1.2095142892393438	-4.135955734482282	0.5554413736992778	0.5047008158830498	3.2095612639351057	-0.7874173406882754	3.8400985317438576	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-0.0	0.5317645993783398	0.0	-0.9782680585375104	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.7874173406882754	0.0
6780000	0.29733805307708716	0.36257448070605336	0.6280310561008405	-0.008301432365184776	-0.9145856768659469	0.15366745245107305	-2.571847691914002	1.9343833771790435	-2.1068544170055086	0.02043590304906525	-3.0230952966830458	-0.9313533427069103	-0.8083051353697884	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.6280310561008405	-0.0	-0.9145856768659469	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.9313533427069103	-0.0
6800000	1.3916907645145946	-0.2661188977087366	0.8453832115379535	-4.6846671846845975	-0.9935960863952298	3.0368847407683606	-0.30995574504396506	-1.8898117708524926	4.058051278601759	-0.6411779041701641	1.5866685432759757	-1.1712394004869333	-1.3381923243339024	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-0.0	0.8453832115379535	-0.0	-0.9935960863952298	0.0	-0.0	-0.0	0.0	-0.0	0.0	-1.1712394004869333	-0.0
6820000	2.2474399563009464	0.7076640468097661	0.48339194668551155	-0.17346719792100285	-0.9658282501582477	1.2059475947450227	0.8164417570528314	2.5873602533962305	-0.41910364277176515	3.6252536235709494	1.1244987289518193	-0.6203030319692108	0.6181617635698801	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.48339194668551155	-0.0	-0.9658282501582477	0.0	0.0	0.0	-0.0	0.0	0.0	-0.6203030319692108	0.0
6840000	-1.1122719180010048	-0.16133082785231279	0.32605130538365223	2.5140081030967205	-0.925441604345773	2.4247961560017726	2.962960754765224	-1.5050860371020853	-1.0352301671673925	2.275736590335722	2.2183598781120155	-0.7227893780255145	1.6561097116517849	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0	-0.0	0.32605130538365223	0.0	-0.925441604345773	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.7227893780255145	0.0
6860000	-0.6136167762386358	-1.0434235527642597	0.47405527421122384	-0.4924829974609597	-0.957887726239837	-1.4578886699190712	3.675094793124376	-2.390123835824429	0.1404862196390711	2.64492878295836	-1.9675438873991213	-0.7734764251034429	-1.6458477276263648	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0	-0.0	0.47405527421122384	-0.0	-0.957887726239837	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.7734764251034429	-0.0
6880000	-0.1038408993963608	-4.6110970246483065	1.1922526694711963	-0.4007485106490515	-0.8939988304780658	-0.9310101180647723	2.3274679963694243	-3.7732680802905296	0.818227190633194	-4.383488359134578	-1.798226723371625	-0.36762682523939555	0.38388126423513363	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0	-0.0	0.0	-0.0	-0.8939988304780658	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.36762682523939555	0.0
6900000	-1.569195118949318	0.0689684762826933	0.5831852240844533	-2.2350710054817267	-0.9401826932782678	1.99209761219179	-1.5524253178211158	-3.4207591861981452	-0.24740590080525365	-0.847187224979793	-0.24049175207902862	-0.9881827878852274	0.045449280115744686	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0	0.0	0.5831852240844533	-0.0	-0.9401826932782678	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.9881827878852274	0.0
6920000	-0.8424401225008622	2.278937037659815	0.5191323823196498	0.5536598700185159	-1.0960050023754162	1.395024233278739	3.7846944955204807	0.19057009126852695	-1.6945976110011245	0.6028010553566999	-1.8644493244387625	-0.9150597723124615	4.156407669233815	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0	0.0	0.5191323823196498	0.0	-1.0960050023754162	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.9150597723124615	0.0
6940000	5.202883590448977	3.6933336549889098	1.5388633374757734	2.145310956527819	-0.8440592180602394	0.6665573176103263	1.4128233198821656	-1.4097533530003021	0.6725777269716704	0.35555164500286285	2.255882304765489	-0.33259415462049474	0.3030636837265088	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	-0.8440592180602394	0.0	0.0	-0.0	0.0	0.0	0.0	-0.33259415462049474	0.0
6960000	-0.804793300373057	0.3556706922859217	-0.6344077932327945	-1.0387587510982141	-0.8781196952414643	-1.3912306060733794	0.2253454844487971	0.0024937499151255187	-1.13337382543658	1.76524072262755	0.9999746002303279	-0.5785777235433303	-3.166583904784458	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.8781196952414643	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0
6980000	1.4935569340616832	-0.47394504640795887	0.33670363791516583	-1.4697617794609252	-1.0009681836097315	0.6067982105386147	1.3857426047438384	2.647027375195706	1.4752986707004987	-1.848416355242926	0.47343098760510305	-0.7106331142524136	-2.0661573805909685	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-0.0	0.33670363791516583	-0.0	-1.0009681836097315	0.0	0.0	0.0	0.0	-0.0	0.0	-0.7106331142524136	-0.0
7000000	-1.9809970351742294	-0.21906067535740922	0.6503959144980418	-5.857363818276101	-0.9816435016055705	0.38369992632720556	0.024953806281987186	3.3832182579479055	-0.719154916939068	-2.516803097130852	1.3747665445458725	-0.8697650951655924	-0.10194709489404383	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0	-0.0	0.6503959144980418	-0.0	-0.9816435016055705	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.8697650951655924	-0.0
7020000	-0.019871133680126003	-0.14207532870835152	0.33300271685859223	-1.5278177085379954	-0.9506584368593085	1.0730021309499909	-2.451498546578925	0.41249330340139845	0.5823753847821989	-0.026489002128705204	0.2911758873328327	-0.5928090111041041	-2.140812348725074	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0	-0.0	0.33300271685859223	-0.0	-0.9506584368593085	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.5928090111041041	-0.0
7040000	1.2421619043235652	2.29481411085247	0.6002895301328001	0.36149493452552617	-1.0077297287757194	1.4647900609250033	0.8956815423763886	-1.1400525457204638	-1.3021077443032811	-2.4160048412419823	1.699507913051757	-0.7111405183027506	0.5645215775576837	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.6002895301328001	0.36149493452552617	-1.0077297287757194	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.7111405183027506	0.0
7060000	0.17003538171798108	1.5695050429540285	0.41748485871640867	1.4848360922689414	-0.9373178561804477	-0.4349144734984209	-2.3691250431377524	-1.8134756929759892	1.6309861605960543	-2.8514308265763764	0.6999209505111273	-0.4390044009516882	1.2041500468288175	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.41748485871640867	0.0	-0.9373178561804477	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.4390044009516882	0.0
7080000	1.6262052156988471	0.4921785988904897	-0.01699096273479289	-0.4063761832988082	-0.9626330343712313	0.8232278605317224	-0.7852134620394955	1.7948716188001481	0.2752376506502894	-3.331460195173724	-2.879940062446936	-0.4899372007505412	-2.815879987579652	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-0.0	-0.0	-0.9626330343712313	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.4899372007505412	-0.0
7100000	0.7039312860971422	-1.9538325144947977	-2.7449639297249417	-0.17988372449845128	-0.8883857585000686	1.3026657637949608	-6.966211589360204	-2.0382916828198128	2.4248043426279744	1.9899321648746966	1.2330682789200862	-1.0971816039746398	-1.6762409591559493	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.8883857585000686	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0
7120000	-0.01656872016378421	3.967717264084962	-0.5693725012832723	3.8580834318224397	-0.8934228549714824	-1.3320307269014175	2.40104651499256	3.626139818456579	-0.5646710336659889	-1.9554517713571262	-0.6636595086990059	-2.2830319598962214	-3.670718491625211	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.8934228549714824	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0
7140000	-1.1601162872316668	-0.8938086147132489	-1.577163042786893	0.45211511389795667	-0.7996440034635373	2.461031897319765	0.9630640615845749	-2.177600030064409	2.6565985861963104	-0.39039355203701753	-1.0584705543231747	-1.1068296957462835	1.6138559752332757	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.7996440034635373	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0
7160000	3.0043923465299165	-0.2785222763332714	0.4250532470822504	-4.233931005794392	-0.9327194618892021	0.5742972212529269	-3.6747851861525653	-0.15517673600976778	-3.1282222060528433	-0.9874260717823644	0.7400918257217417	-0.6292902019404645	0.9179646512868025	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-0.0	0.4250532470822504	-0.0	-0.9327194618892021	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.6292902019404645	0.0
7180000	-1.106799642421747	0.3626102507834147	-1.9005864967355848	-0.565147199731495	-0.9459696134601439	0.4259332362407022	-2.677528483348042	-5.493719767616726	-2.658936784234385	-0.8055213501564413	-1.8982496833228362	-0.33810137957664016	-0.8258525047259231	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0	0.0	-0.0	-0.0	-0.9459696134601439	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.33810137957664016	-0.0
7200000	1.5135974038786961	1.0827388034050767	-1.0876452324181853	5.715317892399826	-0.9696387410490316	-1.9367374328315252	-2.906081411228059	-1.0541957045814054	1.0373157784270621	-0.11721720797555452	3.959171375413767	-0.4668302111607107	2.03621015501861	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-0.0	0.0	-0.9696387410490316	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.4668302111607107	0.0
7220000	-0.6043321458432942	-1.854045015557106	0.5622483286493221	-0.8556490484208377	-0.9550852209900381	1.0929571836424963	-1.1363684581289553	0.6567122422391466	0.3763429330457912	0.6839273869972815	-0.19171292086889122	-0.6721717438348128	-3.878224129069328	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0	-0.0	0.5622483286493221	-0.0	-0.9550852209900381	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.6721717438348128	-0.0
7240000	3.009879795497443	0.14568593053745438	3.1048662672246845	2.0320870705804532	-0.979841275951419	0.55185658707348	1.948779783297005	-2.531662599933127	-4.066383865367428	0.0836638751972053	-1.6592460249873708	-0.3624050549529831	-2.5040083900062116	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	-0.979841275951419	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.3624050549529831	-0.0
7260000	4.334418846893964	-0.2484745382557626	-0.1523459614406415	2.045187762587405	-0.838940731568594	-1.332769728329543	-1.4476191010316273	3.22916116519172	-0.5295367528935641	-0.17893944269815715	0.5538934924769556	-1.0399108776430075	1.3852890655225796	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.838940731568594	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0
